RA,ANO,NOME,FASE,TURMA,GENERO,IDADE,ANO_INGRESSO,INSTITUICAO_ENSINO,ESCOLA,STATUS_ATIVO,PEDRA,INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,FASE_IDEAL,DEFASAGEM,PONTO_VIRADA,INDICADO_BOLSA,NOTA_MAT,NOTA_PORT,NOTA_ING,CG,CF,CT,QTDE_AVAL,REC_PSICO,DESTAQUE_IEG,DESTAQUE_IDA,DESTAQUE_IPV,FASE_IDEAL_NUM,FASE_NUM,IAA_FLAG_ZERO,IEG_FLAG_ZERO,IPS_FLAG_ZERO,IDA_FLAG_ZERO,IPV_FLAG_ZERO,IAN_FLAG_ZERO,INDE_OUTLIER,IAN_OUTLIER,IDA_OUTLIER,IEG_OUTLIER,IAA_OUTLIER,IPS_OUTLIER,IPP_OUTLIER,IPV_OUTLIER
RA-161,2022,Aluno-161,4,L,Feminino,11.0,2018,Rede Decisão,,,Ametista,7.957,10.0,6.9,9.1,7.9,5.6,,8.083,Fase 2 (5º e 6º ano),2,False,False,5.3,6.8,8.5,153.0,14.0,4.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-162,2022,Aluno-162,4,L,Feminino,14.0,2021,Escola Pública,,,Ametista,7.215,10.0,5.5,8.5,6.7,7.5,,6.542,Fase 4 (9º ano),0,False,False,4.7,5.5,6.4,423.0,34.0,8.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-163,2022,Aluno-163,4,L,Feminino,15.0,2021,Escola Pública,,,Ágata,6.797,5.0,6.7,7.9,8.8,5.6,,6.5,Fase 5 (1º EM),-1,False,False,6.5,6.3,7.4,556.0,49.0,10.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-164,2022,Aluno-164,4,L,Masculino,16.0,2018,Escola Pública,,,Ágata,6.776,5.0,6.5,7.3,8.3,5.6,,7.208,Fase 6 (2º EM),-2,False,True,4.7,6.5,8.3,562.0,50.0,11.0,4.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-165,2022,Aluno-165,4,L,Feminino,14.0,2017,Rede Decisão,,,Topázio,8.063,10.0,7.6,9.8,7.1,5.6,,7.5,Fase 4 (9º ano),0,False,False,5.3,7.8,9.7,128.0,12.0,3.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-166,2022,Aluno-166,4,L,Masculino,14.0,2020,Escola Pública,,,Topázio,8.253,10.0,8.1,9.0,9.2,6.3,,7.542,Fase 4 (9º ano),0,False,True,7.0,7.2,10.0,73.0,8.0,2.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-167,2022,Aluno-167,4,P,Feminino,16.0,2018,Rede Decisão,,,Ametista,7.798,5.0,7.9,9.7,9.2,5.6,,7.833,Fase 6 (2º EM),-2,False,False,9.3,8.0,6.3,200.0,19.0,3.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-168,2022,Aluno-168,4,P,Feminino,15.0,2018,Rede Decisão,,,Ágata,6.917,5.0,5.9,8.3,7.9,6.3,,7.083,Fase 5 (1º EM),-1,False,False,4.7,8.2,5.0,522.0,44.0,5.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-169,2022,Aluno-169,4,P,Feminino,15.0,2018,Escola Pública,,,Quartzo,5.159,5.0,3.2,5.1,7.5,6.3,,4.792,Fase 5 (1º EM),-1,False,False,1.3,4.5,3.8,814.0,73.0,9.0,4.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RA-170,2022,Aluno-170,4,P,Feminino,14.0,2018,Rede Decisão,,,Ágata,7.007,10.0,4.9,9.2,8.3,5.6,,5.792,Fase 4 (9º ano),0,False,False,3.7,6.7,4.3,484.0,40.0,4.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-171,2022,Aluno-171,4,P,Masculino,16.0,2022,Escola Pública,,,Ágata,6.581,5.0,5.5,6.8,7.5,7.5,,6.875,Fase 6 (2º EM),-2,False,False,3.0,8.0,,632.0,57.0,7.0,4.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-172,2022,Aluno-172,4,P,Feminino,14.0,2018,Rede Decisão,,,Topázio,8.673,10.0,7.3,8.9,9.2,9.4,,8.917,Fase 4 (9º ano),0,True,False,6.0,7.7,8.1,18.0,1.0,1.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,4.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-173,2022,Aluno-173,4,P,Masculino,17.0,2019,Rede Decisão,,,Ametista,7.816,2.5,7.9,9.2,8.3,6.9,,9.25,Fase 7 (3º EM),-3,True,False,9.0,7.5,7.1,198.0,18.0,2.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-174,2022,Aluno-174,4,P,Feminino,15.0,2019,Escola Pública,,,Ágata,6.075,5.0,4.4,6.2,7.9,7.5,,6.042,Fase 5 (1º EM),-1,False,False,4.0,5.3,3.8,713.0,64.0,8.0,4.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-175,2022,Aluno-175,4,P,Feminino,15.0,2018,Rede Decisão,,,Ágata,6.75,5.0,5.9,9.2,8.3,5.6,,5.833,Fase 5 (1º EM),-1,False,False,4.7,7.2,5.9,567.0,51.0,6.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-176,2022,Aluno-176,3,A,Feminino,13.0,2018,Rede Decisão,,,Topázio,8.427,10.0,6.9,9.1,9.6,5.6,,9.083,Fase 3 (7º e 8º ano),0,True,False,5.1,6.8,8.7,44.0,12.0,4.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-177,2022,Aluno-177,3,A,Feminino,13.0,2022,Escola Pública,,,Ametista,7.424,10.0,6.8,8.8,7.9,4.4,,6.958,Fase 3 (7º e 8º ano),0,False,False,6.0,7.5,,347.0,40.0,9.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-178,2022,Aluno-178,3,A,Feminino,13.0,2016,Rede Decisão,,,Ágata,7.025,10.0,6.3,8.8,0.0,4.4,,8.458,Fase 3 (7º e 8º ano),0,True,False,6.2,5.3,7.3,481.0,61.0,13.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,3.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False
RA-179,2022,Aluno-179,3,A,Masculino,12.0,2022,Escola Pública,,,Ametista,7.993,10.0,6.1,9.2,7.5,7.5,,8.042,Fase 3 (7º e 8º ano),0,False,True,3.7,6.7,8.0,145.0,22.0,5.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-180,2022,Aluno-180,3,A,Masculino,12.0,2018,Rede Decisão,,,Topázio,8.442,10.0,8.1,8.3,9.2,6.3,,8.625,Fase 3 (7º e 8º ano),0,True,False,7.7,8.3,8.3,42.0,11.0,3.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-181,2022,Aluno-181,3,A,Feminino,13.0,2019,Rede Decisão,,,Topázio,8.623,10.0,6.8,9.5,9.2,8.8,,8.458,Fase 3 (7º e 8º ano),0,True,False,6.8,7.3,6.2,25.0,6.0,2.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-182,2022,Aluno-182,3,A,Feminino,16.0,2021,Escola Pública,,,Ágata,6.328,2.5,4.1,8.0,7.5,7.5,,6.958,Fase 6 (2º EM),-3,False,False,1.3,5.7,5.4,677.0,93.0,15.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-183,2022,Aluno-183,3,A,Feminino,13.0,2022,Escola Pública,,,Ametista,7.3,10.0,3.8,8.8,8.3,7.5,,7.25,Fase 3 (7º e 8º ano),0,False,False,0.0,7.5,,394.0,46.0,11.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-184,2022,Aluno-184,3,A,Masculino,16.0,2019,Escola Pública,,,Ametista,7.28,2.5,7.2,7.7,8.8,7.5,,8.0,Fase 6 (2º EM),-3,False,True,5.0,7.3,9.3,403.0,47.0,12.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-185,2022,Aluno-185,3,A,Masculino,15.0,2021,Escola Pública,,,Ágata,6.615,5.0,4.5,7.7,7.9,7.5,,6.875,Fase 5 (1º EM),-2,False,False,3.3,5.7,4.5,621.0,81.0,14.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-186,2022,Aluno-186,3,A,Feminino,13.0,2019,Escola Pública,,,Ametista,7.832,10.0,6.6,8.5,8.3,7.5,,7.5,Fase 3 (7º e 8º ano),0,False,True,6.0,5.7,8.0,192.0,29.0,7.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-187,2022,Aluno-187,3,A,Feminino,12.0,2019,Rede Decisão,,,Ametista,7.928,10.0,5.8,8.9,8.8,7.5,,7.917,Fase 3 (7º e 8º ano),0,False,False,5.3,7.2,4.8,161.0,25.0,6.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-188,2022,Aluno-188,3,A,Masculino,14.0,2021,Escola Pública,,,Quartzo,5.307,5.0,2.7,6.1,0.0,7.5,,7.583,Fase 4 (9º ano),-1,False,True,3.0,3.2,2.0,803.0,122.0,16.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RA-189,2022,Aluno-189,3,A,Masculino,14.0,2018,Rede Decisão,,,Ametista,7.629,5.0,7.2,9.7,10.0,5.0,,7.333,Fase 4 (9º ano),-1,False,False,6.3,7.2,8.0,261.0,33.0,8.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-190,2022,Aluno-190,3,A,Feminino,13.0,2022,Escola Pública,,,Ametista,7.335,10.0,6.3,6.9,6.7,8.8,,7.25,Fase 3 (7º e 8º ano),0,False,False,5.0,7.5,,380.0,44.0,10.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-191,2022,Aluno-191,3,A,Masculino,13.0,2019,Rede Decisão,,,Topázio,8.74,10.0,7.2,9.4,10.0,8.8,,8.5,Fase 3 (7º e 8º ano),0,True,False,8.0,7.2,6.3,13.0,2.0,1.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-192,2022,Aluno-192,3,B,Masculino,15.0,2021,Escola Pública,,,Quartzo,4.932,5.0,2.7,3.6,8.8,7.5,,4.708,Fase 5 (1º EM),-2,False,False,1.7,4.7,1.7,829.0,130.0,14.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,3.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
RA-193,2022,Aluno-193,3,B,Masculino,12.0,2016,Rede Decisão,,,Topázio,8.155,10.0,6.7,8.9,9.2,5.6,,8.5,Fase 3 (7º e 8º ano),0,True,False,5.0,6.3,8.7,95.0,16.0,2.0,4.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-194,2022,Aluno-194,3,B,Feminino,14.0,2022,Escola Pública,,,Quartzo,4.265,5.0,3.2,6.2,0.0,5.0,,3.75,Fase 4 (9º ano),-1,False,False,3.7,5.8,0.0,851.0,144.0,15.0,4.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,3.0,True,False,False,False,False,False,True,False,False,False,True,False,False,True
RA-195,2022,Aluno-195,3,B,Feminino,13.0,2017,Rede Decisão,,,Ametista,8.017,10.0,6.3,9.2,8.8,5.0,,8.25,Fase 3 (7º e 8º ano),0,False,False,6.8,6.3,5.8,137.0,21.0,4.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-196,2022,Aluno-196,3,B,Masculino,12.0,2018,Rede Decisão,,,Topázio,8.124,10.0,5.1,9.1,9.2,7.5,,8.625,Fase 3 (7º e 8º ano),0,True,False,4.0,6.0,5.3,106.0,17.0,3.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-197,2022,Aluno-197,3,B,Feminino,13.0,2021,Rede Decisão,,,Topázio,8.218,10.0,7.3,9.7,8.8,4.4,,8.292,Fase 3 (7º e 8º ano),0,False,False,6.0,7.5,8.3,82.0,15.0,1.0,4.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-198,2022,Aluno-198,3,B,Masculino,13.0,2017,Escola Pública,,,Quartzo,5.554,10.0,4.6,6.2,0.0,5.0,,5.958,Fase 3 (7º e 8º ano),0,False,False,5.2,5.8,2.8,782.0,117.0,11.0,4.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RA-199,2022,Aluno-199,3,B,Masculino,13.0,2022,Escola Pública,,,Ametista,7.564,10.0,7.5,7.1,8.3,7.5,,6.458,Fase 3 (7º e 8º ano),0,False,False,5.7,7.8,9.0,287.0,34.0,5.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-200,2022,Aluno-200,3,B,Masculino,15.0,2018,Escola JP II,,,Quartzo,5.705,5.0,5.5,5.6,7.9,4.4,,4.917,Fase 5 (1º EM),-2,False,False,4.7,5.0,6.8,759.0,109.0,9.0,4.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,3.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True
RA-201,2022,Aluno-201,3,B,Feminino,15.0,2021,Escola Pública,,,Ametista,7.078,5.0,6.5,7.3,7.9,7.5,,7.542,Fase 5 (1º EM),-2,False,False,6.0,7.2,6.3,462.0,58.0,7.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-202,2022,Aluno-202,3,B,Feminino,14.0,2017,Escola Pública,,,Quartzo,5.201,5.0,5.4,5.2,0.0,4.4,,6.917,Fase 4 (9º ano),-1,False,True,6.3,5.8,4.2,810.0,123.0,13.0,4.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,3.0,True,False,False,False,False,False,False,False,False,False,True,True,False,False
RA-203,2022,Aluno-203,3,B,Feminino,14.0,2021,Escola Pública,,,Quartzo,5.669,5.0,2.8,4.3,8.8,7.5,,6.875,Fase 4 (9º ano),-1,False,False,2.3,3.5,2.5,766.0,113.0,10.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-204,2022,Aluno-204,3,B,Feminino,13.0,2019,Escola Pública,,,Ágata,6.943,10.0,7.4,6.7,7.9,4.4,,5.708,Fase 3 (7º e 8º ano),0,False,False,5.3,8.5,8.5,509.0,64.0,8.0,4.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-205,2022,Aluno-205,3,B,Masculino,14.0,2020,Escola Pública,,,Quartzo,5.372,5.0,4.1,3.8,9.6,7.5,,4.833,Fase 4 (9º ano),-1,False,False,5.7,1.7,5.0,797.0,120.0,12.0,4.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,3.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
RA-206,2022,Aluno-206,3,B,Feminino,12.0,2022,Escola Pública,,,Ametista,7.101,10.0,5.0,8.8,8.3,7.5,,5.167,Fase 3 (7º e 8º ano),0,False,False,4.0,6.0,,455.0,56.0,6.0,4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
